ISO_Code;Grand secteur d'activité;Date;Valeur
FR-52;GS7 Services non marchands;01/01/2017;392
FR-52;GS5 Autres services marchands hors intérim;01/01/2017;1267
FR-52;GS6 Intérim;01/01/2017;46
FR-52;GS1 Industrie;01/01/2017;493
FR-52;GS4 Hôtellerie-restauration;01/01/2017;274
FR-53;GS5 Autres services marchands hors intérim;01/01/2017;2398
FR-53;GS7 Services non marchands;01/01/2017;676
FR-53;GS6 Intérim;01/01/2017;95
FR-53;GS1 Industrie;01/01/2017;802
FR-53;GS2 Construction;01/01/2017;952
FR-53;GS3 Commerce;01/01/2017;1555
FR-53;GS4 Hôtellerie-restauration;01/01/2017;476
FR-54;GS6 Intérim;01/01/2017;130
FR-54;GS4 Hôtellerie-restauration;01/01/2017;1306
FR-54;GS5 Autres services marchands hors intérim;01/01/2017;5670
FR-54;GS3 Commerce;01/01/2017;3409
FR-54;GS2 Construction;01/01/2017;1647
FR-54;GS1 Industrie;01/01/2017;1332
FR-54;GS7 Services non marchands;01/01/2017;1719
FR-55;GS5 Autres services marchands hors intérim;01/01/2017;1078
FR-55;GS2 Construction;01/01/2017;462
FR-55;GS1 Industrie;01/01/2017;398
FR-55;GS3 Commerce;01/01/2017;799
FR-55;GS6 Intérim;01/01/2017;25
FR-55;GS7 Services non marchands;01/01/2017;439
FR-55;GS4 Hôtellerie-restauration;01/01/2017;292
FR-56;GS6 Intérim;01/01/2017;219
FR-56;GS5 Autres services marchands hors intérim;01/01/2017;6240
FR-56;GS4 Hôtellerie-restauration;01/01/2017;2049
FR-56;GS7 Services non marchands;01/01/2017;1842
FR-56;GS3 Commerce;01/01/2017;4320
FR-56;GS1 Industrie;01/01/2017;1765
FR-56;GS2 Construction;01/01/2017;2605
FR-57;GS4 Hôtellerie-restauration;01/01/2017;1012012
FR-57;GS2 Construction;01/01/2017;2628
FR-57;GS6 Intérim;01/01/2017;318
FR-57;GS7 Services non marchands;01/01/2017;2617
FR-57;GS5 Autres services marchands hors intérim;01/01/2017;7135
FR-57;GS1 Industrie;01/01/2017;1856
FR-57;GS3 Commerce;01/01/2017;5325
FR-58;GS7 Services non marchands;01/01/2017;499
FR-58;GS1 Industrie;01/01/2017;447
FR-58;GS5 Autres services marchands hors intérim;01/01/2017;1585
FR-58;GS4 Hôtellerie-restauration;01/01/2017;432
FR-58;GS6 Intérim;01/01/2017;38
FR-58;GS2 Construction;01/01/2017;602
FR-58;GS3 Commerce;01/01/2017;1110
FR-59;GS1 Industrie;01/01/2017;4175
FR-59;GS5 Autres services marchands hors intérim;01/01/2017;21093
FR-59;GS3 Commerce;01/01/2017;12505
FR-59;GS2 Construction;01/01/2017;5169
FR-59;GS6 Intérim;01/01/2017;650
FR-59;GS7 Services non marchands;01/01/2017;5960
FR-59;GS4 Hôtellerie-restauration;01/01/2017;4980
FR-60;GS3 Commerce;01/01/2017;3637
FR-60;GS5 Autres services marchands hors intérim;01/01/2017;5929
FR-60;GS2 Construction;01/01/2017;2260
FR-60;GS1 Industrie;01/01/2017;1479
FR-60;GS6 Intérim;01/01/2017;168
FR-60;GS7 Services non marchands;01/01/2017;1380
FR-60;GS4 Hôtellerie-restauration;01/01/2017;1312
FR-61;GS3 Commerce;01/01/2017;1508
FR-61;GS2 Construction;01/01/2017;913
FR-61;GS1 Industrie;01/01/2017;711
FR-61;GS7 Services non marchands;01/01/2017;678
FR-61;GS6 Intérim;01/01/2017;58
FR-61;GS4 Hôtellerie-restauration;01/01/2017;522
FR-61;GS5 Autres services marchands hors intérim;01/01/2017;1927
FR-62;GS1 Industrie;01/01/2017;2303
FR-62;GS3 Commerce;01/01/2017;7073
FR-62;GS4 Hôtellerie-restauration;01/01/2017;2465
FR-62;GS2 Construction;01/01/2017;3346
FR-62;GS5 Autres services marchands hors intérim;01/01/2017;8962
FR-62;GS6 Intérim;01/01/2017;289
FR-62;GS7 Services non marchands;01/01/2017;3097
FR-63;GS3 Commerce;01/01/2017;3691
FR-63;GS2 Construction;01/01/2017;1012021
FR-63;GS1 Industrie;01/01/2017;1526
FR-63;GS5 Autres services marchands hors intérim;01/01/2017;5944
FR-63;GS6 Intérim;01/01/2017;154
FR-63;GS4 Hôtellerie-restauration;01/01/2017;1605
FR-63;GS7 Services non marchands;01/01/2017;1422
FR-64;GS4 Hôtellerie-restauration;01/01/2017;2069
FR-64;GS7 Services non marchands;01/01/2017;1012012
FR-64;GS6 Intérim;01/01/2017;201
FR-64;GS5 Autres services marchands hors intérim;01/01/2017;7885
FR-64;GS1 Industrie;01/01/2017;1734
FR-64;GS2 Construction;01/01/2017;2358
FR-64;GS3 Commerce;01/01/2017;4714
FR-65;GS5 Autres services marchands hors intérim;01/01/2017;2178
FR-65;GS7 Services non marchands;01/01/2017;623
FR-65;GS6 Intérim;01/01/2017;51
FR-65;GS3 Commerce;01/01/2017;1453
FR-65;GS2 Construction;01/01/2017;665
FR-65;GS1 Industrie;01/01/2017;535
FR-65;GS4 Hôtellerie-restauration;01/01/2017;789
FR-66;GS5 Autres services marchands hors intérim;01/01/2017;4566
FR-66;GS3 Commerce;01/01/2017;3091
FR-66;GS6 Intérim;01/01/2017;73
FR-66;GS7 Services non marchands;01/01/2017;1108
FR-66;GS4 Hôtellerie-restauration;01/01/2017;1490
FR-66;GS1 Industrie;01/01/2017;777
FR-66;GS2 Construction;01/01/2017;1622
FR-67;GS5 Autres services marchands hors intérim;01/01/2017;11347
FR-67;GS2 Construction;01/01/2017;3559
FR-67;GS1 Industrie;01/01/2017;2502
FR-67;GS7 Services non marchands;01/01/2017;3534
FR-67;GS3 Commerce;01/01/2017;6915
FR-67;GS4 Hôtellerie-restauration;01/01/2017;3001
FR-67;GS6 Intérim;01/01/2017;381
FR-68;GS6 Intérim;01/01/2017;214
FR-68;GS2 Construction;01/01/2017;2180
FR-68;GS7 Services non marchands;01/01/2017;1969
FR-68;GS1 Industrie;01/01/2017;1611
FR-68;GS5 Autres services marchands hors intérim;01/01/2017;6267
FR-68;GS3 Commerce;01/01/2017;4518
FR-68;GS4 Hôtellerie-restauration;01/01/2017;1897
FR-69;GS7 Services non marchands;01/01/2017;5052
FR-69;GS1 Industrie;01/01/2017;4449
FR-69;GS6 Intérim;01/01/2017;760
FR-69;GS3 Commerce;01/01/2017;12529
FR-69;GS4 Hôtellerie-restauration;01/01/2017;4945
FR-69;GS2 Construction;01/01/2017;5755
FR-69;GS5 Autres services marchands hors intérim;01/01/2017;26615
FR-70;GS2 Construction;01/01/2017;675
FR-70;GS7 Services non marchands;01/01/2017;498
FR-70;GS3 Commerce;01/01/2017;1146
FR-70;GS5 Autres services marchands hors intérim;01/01/2017;1419
FR-70;GS1 Industrie;01/01/2017;595
FR-70;GS6 Intérim;01/01/2017;55
FR-70;GS4 Hôtellerie-restauration;01/01/2017;329
FR-71;GS3 Commerce;01/01/2017;3428
FR-71;GS5 Autres services marchands hors intérim;01/01/2017;4398
FR-71;GS2 Construction;01/01/2017;1726
FR-71;GS6 Intérim;01/01/2017;202
FR-71;GS1 Industrie;01/01/2017;1416
FR-71;GS7 Services non marchands;01/01/2017;1172
FR-71;GS4 Hôtellerie-restauration;01/01/2017;1247
FR-72;GS4 Hôtellerie-restauration;01/01/2017;1007
FR-72;GS3 Commerce;01/01/2017;2690
FR-72;GS2 Construction;01/01/2017;1382
FR-72;GS7 Services non marchands;01/01/2017;1097
FR-72;GS6 Intérim;01/01/2017;164
FR-72;GS5 Autres services marchands hors intérim;01/01/2017;4289
FR-72;GS1 Industrie;01/01/2017;1189
FR-73;GS5 Autres services marchands hors intérim;01/01/2017;5842
FR-73;GS4 Hôtellerie-restauration;01/01/2017;2627
FR-73;GS6 Intérim;01/01/2017;128
FR-73;GS7 Services non marchands;01/01/2017;1072
FR-73;GS2 Construction;01/01/2017;1876
FR-73;GS1 Industrie;01/01/2017;1206
FR-73;GS3 Commerce;01/01/2017;3502
FR-74;GS4 Hôtellerie-restauration;01/01/2017;3195
FR-74;GS5 Autres services marchands hors intérim;01/01/2017;8778
FR-74;GS3 Commerce;01/01/2017;5593
FR-74;GS2 Construction;01/01/2017;3086
FR-74;GS7 Services non marchands;01/01/2017;1700
FR-74;GS1 Industrie;01/01/2017;2194
FR-74;GS6 Intérim;01/01/2017;228
FR-75;GS4 Hôtellerie-restauration;01/01/2017;16725
FR-75;GS3 Commerce;01/01/2017;24873
FR-75;GS6 Intérim;01/01/2017;1118
FR-75;GS7 Services non marchands;01/01/2017;8443
FR-75;GS5 Autres services marchands hors intérim;01/01/2017;93552
FR-75;GS2 Construction;01/01/2017;6189
FR-75;GS1 Industrie;01/01/2017;4251
FR-76;GS3 Commerce;01/01/2017;6152
FR-76;GS1 Industrie;01/01/2017;2281
FR-76;GS2 Construction;01/01/2017;2956
FR-76;GS7 Services non marchands;01/01/2017;2638
FR-76;GS6 Intérim;01/01/2017;378
FR-76;GS5 Autres services marchands hors intérim;01/01/2017;10895
FR-76;GS4 Hôtellerie-restauration;01/01/2017;2597
FR-77;GS2 Construction;01/01/2017;4995
FR-77;GS1 Industrie;01/01/2017;2328
FR-77;GS3 Commerce;01/01/2017;7334
FR-77;GS7 Services non marchands;01/01/2017;2318
FR-77;GS6 Intérim;01/01/2017;322
FR-77;GS5 Autres services marchands hors intérim;01/01/2017;11592
FR-77;GS4 Hôtellerie-restauration;01/01/2017;2559
FR-78;GS4 Hôtellerie-restauration;01/01/2017;2752
FR-78;GS7 Services non marchands;01/01/2017;2791
FR-78;GS1 Industrie;01/01/2017;1695
FR-78;GS6 Intérim;01/01/2017;195
FR-78;GS2 Construction;01/01/2017;3686
FR-78;GS5 Autres services marchands hors intérim;01/01/2017;14324
FR-78;GS3 Commerce;01/01/2017;7181
FR-79;GS2 Construction;01/01/2017;1081
FR-79;GS3 Commerce;01/01/2017;1835
FR-79;GS6 Intérim;01/01/2017;121
FR-79;GS1 Industrie;01/01/2017;827
FR-79;GS5 Autres services marchands hors intérim;01/01/2017;2908
FR-79;GS4 Hôtellerie-restauration;01/01/2017;593
FR-79;GS7 Services non marchands;01/01/2017;723
FR-80;GS6 Intérim;01/01/2017;125
FR-80;GS2 Construction;01/01/2017;1346
FR-80;GS4 Hôtellerie-restauration;01/01/2017;1024
FR-80;GS7 Services non marchands;01/01/2017;1111
FR-80;GS3 Commerce;01/01/2017;2753
FR-80;GS5 Autres services marchands hors intérim;01/01/2017;3991
FR-80;GS1 Industrie;01/01/2017;1069
FR-81;GS4 Hôtellerie-restauration;01/01/2017;675
FR-81;GS7 Services non marchands;01/01/2017;953
FR-81;GS6 Intérim;01/01/2017;92
FR-81;GS3 Commerce;01/01/2017;2484
FR-81;GS2 Construction;01/01/2017;1301
FR-81;GS5 Autres services marchands hors intérim;01/01/2017;3140
FR-81;GS1 Industrie;01/01/2017;1166
FR-82;GS2 Construction;01/01/2017;827
FR-82;GS6 Intérim;01/01/2017;75
FR-82;GS1 Industrie;01/01/2017;573
FR-82;GS7 Services non marchands;01/01/2017;580
FR-82;GS3 Commerce;01/01/2017;1579
FR-82;GS5 Autres services marchands hors intérim;01/01/2017;1992
FR-82;GS4 Hôtellerie-restauration;01/01/2017;443
FR-83;GS2 Construction;01/01/2017;4574
FR-83;GS1 Industrie;01/01/2017;2000
FR-83;GS5 Autres services marchands hors intérim;01/01/2017;10787
FR-83;GS3 Commerce;01/01/2017;7338
FR-83;GS7 Services non marchands;01/01/2017;2717
FR-83;GS6 Intérim;01/01/2017;205
FR-83;GS4 Hôtellerie-restauration;01/01/2017;3600
FR-84;GS1 Industrie;01/01/2017;1297
FR-84;GS4 Hôtellerie-restauration;01/01/2017;1710
FR-84;GS3 Commerce;01/01/2017;4413
FR-84;GS5 Autres services marchands hors intérim;01/01/2017;6000
FR-84;GS2 Construction;01/01/2017;2318
FR-84;GS6 Intérim;01/01/2017;187
FR-84;GS7 Services non marchands;01/01/2017;1472
FR-85;GS2 Construction;01/01/2017;2590
FR-85;GS3 Commerce;01/01/2017;3679
FR-85;GS1 Industrie;01/01/2017;1723
FR-85;GS7 Services non marchands;01/01/2017;1560
FR-85;GS4 Hôtellerie-restauration;01/01/2017;1606
FR-85;GS6 Intérim;01/01/2017;238
FR-85;GS5 Autres services marchands hors intérim;01/01/2017;5786
FR-86;GS7 Services non marchands;01/01/2017;1050
FR-86;GS2 Construction;01/01/2017;1112
FR-86;GS3 Commerce;01/01/2017;2121
FR-86;GS1 Industrie;01/01/2017;894
FR-86;GS6 Intérim;01/01/2017;118
FR-86;GS5 Autres services marchands hors intérim;01/01/2017;3533
FR-86;GS4 Hôtellerie-restauration;01/01/2017;764
FR-87;GS4 Hôtellerie-restauration;01/01/2017;721
FR-87;GS6 Intérim;01/01/2017;79
FR-87;GS7 Services non marchands;01/01/2017;836
FR-87;GS2 Construction;01/01/2017;963
FR-87;GS1 Industrie;01/01/2017;823
FR-87;GS5 Autres services marchands hors intérim;01/01/2017;3202
FR-87;GS3 Commerce;01/01/2017;2005
FR-88;GS7 Services non marchands;01/01/2017;852
FR-88;GS4 Hôtellerie-restauration;01/01/2017;828
FR-88;GS5 Autres services marchands hors intérim;01/01/2017;2657
FR-88;GS6 Intérim;01/01/2017;90
FR-88;GS1 Industrie;01/01/2017;1120
FR-88;GS2 Construction;01/01/2017;1181
FR-88;GS3 Commerce;01/01/2017;2205
FR-89;GS3 Commerce;01/01/2017;1802
FR-89;GS1 Industrie;01/01/2017;808
FR-89;GS2 Construction;01/01/2017;1062
FR-89;GS4 Hôtellerie-restauration;01/01/2017;662
FR-89;GS5 Autres services marchands hors intérim;01/01/2017;2399
FR-89;GS7 Services non marchands;01/01/2017;761
FR-89;GS6 Intérim;01/01/2017;99
FR-90;GS5 Autres services marchands hors intérim;01/01/2017;1057
FR-90;GS7 Services non marchands;01/01/2017;290
FR-90;GS6 Intérim;01/01/2017;44
FR-90;GS4 Hôtellerie-restauration;01/01/2017;267
FR-90;GS1 Industrie;01/01/2017;277
FR-90;GS2 Construction;01/01/2017;338
FR-90;GS3 Commerce;01/01/2017;704
FR-91;GS4 Hôtellerie-restauration;01/01/2017;2156
FR-91;GS6 Intérim;01/01/2017;200
FR-91;GS7 Services non marchands;01/01/2017;2111
FR-91;GS3 Commerce;01/01/2017;6125
FR-91;GS2 Construction;01/01/2017;4261
FR-91;GS5 Autres services marchands hors intérim;01/01/2017;11122
FR-91;GS1 Industrie;01/01/2017;1701
FR-92;GS4 Hôtellerie-restauration;01/01/2017;4513
FR-92;GS6 Intérim;01/01/2017;191
FR-92;GS7 Services non marchands;01/01/2017;3515
FR-92;GS5 Autres services marchands hors intérim;01/01/2017;27658
FR-92;GS1 Industrie;01/01/2017;1889
FR-92;GS2 Construction;01/01/2017;3102
FR-92;GS3 Commerce;01/01/2017;8056
FR-93;GS4 Hôtellerie-restauration;01/01/2017;3368
FR-93;GS7 Services non marchands;01/01/2017;2491
FR-93;GS6 Intérim;01/01/2017;159
FR-93;GS5 Autres services marchands hors intérim;01/01/2017;14866
FR-93;GS1 Industrie;01/01/2017;1982
FR-93;GS2 Construction;01/01/2017;6939
FR-93;GS3 Commerce;01/01/2017;8969
FR-94;GS4 Hôtellerie-restauration;01/01/2017;2909
FR-94;GS7 Services non marchands;01/01/2017;2473
FR-94;GS6 Intérim;01/01/2017;159
FR-94;GS5 Autres services marchands hors intérim;01/01/2017;14887
FR-94;GS1 Industrie;01/01/2017;1600
FR-94;GS2 Construction;01/01/2017;4474
FR-94;GS3 Commerce;01/01/2017;6847
FR-95;GS7 Services non marchands;01/01/2017;1954
FR-95;GS1 Industrie;01/01/2017;1718
FR-95;GS6 Intérim;01/01/2017;201
FR-95;GS4 Hôtellerie-restauration;01/01/2017;2080
FR-95;GS2 Construction;01/01/2017;4317
FR-95;GS3 Commerce;01/01/2017;5762
FR-95;GS5 Autres services marchands hors intérim;01/01/2017;10280
FR-01;GS4 Hôtellerie-restauration;01/01/2020;1307
FR-01;GS2 Construction;01/01/2020;2389
FR-01;GS6 Intérim;01/01/2020;240
FR-01;GS7 Services non marchands;01/01/2020;1142
FR-01;GS3 Commerce;01/01/2020;3418
FR-01;GS5 Autres services marchands hors intérim;01/01/2020;5180
FR-01;GS1 Industrie;01/01/2020;1997
FR-02;GS4 Hôtellerie-restauration;01/01/2020;779
FR-02;GS6 Intérim;01/01/2020;117
FR-02;GS5 Autres services marchands hors intérim;01/01/2020;3033
FR-02;GS1 Industrie;01/01/2020;938
FR-02;GS3 Commerce;01/01/2020;2220
FR-02;GS7 Services non marchands;01/01/2020;971
FR-02;GS2 Construction;01/01/2020;1303
FR-03;GS6 Intérim;01/01/2020;83
FR-03;GS5 Autres services marchands hors intérim;01/01/2020;2487
FR-03;GS1 Industrie;01/01/2020;772
FR-03;GS2 Construction;01/01/2020;994
FR-03;GS4 Hôtellerie-restauration;01/01/2020;701
FR-03;GS7 Services non marchands;01/01/2020;831
FR-03;GS3 Commerce;01/01/2020;1937
FR-04;GS5 Autres services marchands hors intérim;01/01/2020;1569
FR-04;GS4 Hôtellerie-restauration;01/01/2020;639
FR-04;GS6 Intérim;01/01/2020;168
FR-04;GS2 Construction;01/01/2020;694
FR-04;GS7 Services non marchands;01/01/2020;473
FR-04;GS3 Commerce;01/01/2020;1095
FR-04;GS1 Industrie;01/01/2020;410
FR-05;GS2 Construction;01/01/2020;635
FR-05;GS5 Autres services marchands hors intérim;01/01/2020;1800
FR-05;GS1 Industrie;01/01/2020;346
FR-05;GS7 Services non marchands;01/01/2020;419
FR-05;GS4 Hôtellerie-restauration;01/01/2020;775
FR-05;GS6 Intérim;01/01/2020;29
FR-05;GS3 Commerce;01/01/2020;1136
FR-06;GS1 Industrie;01/01/2020;2014
FR-06;GS7 Services non marchands;01/01/2020;3262
FR-06;GS6 Intérim;01/01/2020;293
FR-06;GS2 Construction;01/01/2020;4988
FR-06;GS4 Hôtellerie-restauration;01/01/2020;4781
FR-06;GS5 Autres services marchands hors intérim;01/01/2020;16508
FR-06;GS3 Commerce;01/01/2020;8642
FR-07;GS7 Services non marchands;01/01/2020;823
FR-07;GS5 Autres services marchands hors intérim;01/01/2020;2428
FR-07;GS3 Commerce;01/01/2020;1736
FR-07;GS6 Intérim;01/01/2020;45
FR-07;GS4 Hôtellerie-restauration;01/01/2020;827
FR-07;GS2 Construction;01/01/2020;1182
FR-07;GS1 Industrie;01/01/2020;823
FR-08;GS4 Hôtellerie-restauration;01/01/2020;442
FR-08;GS6 Intérim;01/01/2020;69
FR-08;GS7 Services non marchands;01/01/2020;589
FR-08;GS2 Construction;01/01/2020;712
FR-08;GS5 Autres services marchands hors intérim;01/01/2020;1642
FR-08;GS3 Commerce;01/01/2020;1201
FR-08;GS1 Industrie;01/01/2020;752
FR-09;GS7 Services non marchands;01/01/2020;362
FR-09;GS3 Commerce;01/01/2020;889
FR-09;GS4 Hôtellerie-restauration;01/01/2020;384
FR-09;GS1 Industrie;01/01/2020;392
FR-09;GS2 Construction;01/01/2020;499
FR-09;GS6 Intérim;01/01/2020;31
FR-09;GS5 Autres services marchands hors intérim;01/01/2020;1262
FR-10;GS5 Autres services marchands hors intérim;01/01/2020;2285
FR-10;GS1 Industrie;01/01/2020;653
FR-10;GS2 Construction;01/01/2020;934
FR-10;GS6 Intérim;01/01/2020;91
FR-10;GS4 Hôtellerie-restauration;01/01/2020;585
FR-10;GS3 Commerce;01/01/2020;1687
FR-10;GS7 Services non marchands;01/01/2020;685
FR-11;GS2 Construction;01/01/2020;1230
FR-11;GS1 Industrie;01/01/2020;652
FR-11;GS4 Hôtellerie-restauration;01/01/2020;992
FR-11;GS6 Intérim;01/01/2020;92
FR-11;GS3 Commerce;01/01/2020;2342
FR-11;GS7 Services non marchands;01/01/2020;843
FR-11;GS5 Autres services marchands hors intérim;01/01/2020;2984
FR-12;GS1 Industrie;01/01/2020;888
FR-12;GS4 Hôtellerie-restauration;01/01/2020;690
FR-12;GS5 Autres services marchands hors intérim;01/01/2020;2385
FR-12;GS7 Services non marchands;01/01/2020;757
FR-12;GS6 Intérim;01/01/2020;53
FR-12;GS3 Commerce;01/01/2020;1995
FR-12;GS2 Construction;01/01/2020;1117
FR-13;GS3 Commerce;01/01/2020;14291
FR-13;GS7 Services non marchands;01/01/2020;5754
FR-13;GS4 Hôtellerie-restauration;01/01/2020;5999
FR-13;GS5 Autres services marchands hors intérim;01/01/2020;24922
FR-13;GS2 Construction;01/01/2020;7427
FR-13;GS1 Industrie;01/01/2020;3936
FR-13;GS6 Intérim;01/01/2020;813
FR-14;GS5 Autres services marchands hors intérim;01/01/2020;6902
FR-14;GS7 Services non marchands;01/01/2020;1551
FR-14;GS3 Commerce;01/01/2020;4237
FR-14;GS1 Industrie;01/01/2020;1424
FR-14;GS4 Hôtellerie-restauration;01/01/2020;2004
FR-14;GS2 Construction;01/01/2020;2276
FR-14;GS6 Intérim;01/01/2020;222
FR-15;GS3 Commerce;01/01/2020;1038
FR-15;GS2 Construction;01/01/2020;558
FR-15;GS6 Intérim;01/01/2020;18
FR-15;GS1 Industrie;01/01/2020;333
FR-15;GS7 Services non marchands;01/01/2020;380
FR-15;GS5 Autres services marchands hors intérim;01/01/2020;1108
FR-15;GS4 Hôtellerie-restauration;01/01/2020;414
FR-16;GS7 Services non marchands;01/01/2020;773
FR-16;GS5 Autres services marchands hors intérim;01/01/2020;2644
FR-16;GS4 Hôtellerie-restauration;01/01/2020;599
FR-16;GS3 Commerce;01/01/2020;2060
FR-16;GS1 Industrie;01/01/2020;951
FR-16;GS6 Intérim;01/01/2020;109
FR-16;GS2 Construction;01/01/2020;1210
FR-17;GS2 Construction;01/01/2020;2556
FR-17;GS3 Commerce;01/01/2020;4288
FR-17;GS7 Services non marchands;01/01/2020;1384
FR-17;GS5 Autres services marchands hors intérim;01/01/2020;6031
FR-17;GS6 Intérim;01/01/2020;175
FR-17;GS1 Industrie;01/01/2020;1489
FR-17;GS4 Hôtellerie-restauration;01/01/2020;1847
FR-18;GS6 Intérim;01/01/2020;83
FR-18;GS5 Autres services marchands hors intérim;01/01/2020;1012010
FR-18;GS2 Construction;01/01/2020;838
FR-18;GS1 Industrie;01/01/2020;692
FR-18;GS4 Hôtellerie-restauration;01/01/2020;589
FR-18;GS3 Commerce;01/01/2020;1505
FR-18;GS7 Services non marchands;01/01/2020;628
FR-19;GS7 Services non marchands;01/01/2020;601
FR-19;GS4 Hôtellerie-restauration;01/01/2020;576
FR-19;GS2 Construction;01/01/2020;823
FR-19;GS3 Commerce;01/01/2020;1561
FR-19;GS6 Intérim;01/01/2020;75
FR-19;GS1 Industrie;01/01/2020;655
FR-19;GS5 Autres services marchands hors intérim;01/01/2020;1958
FR-21;GS1 Industrie;01/01/2020;1192
FR-21;GS2 Construction;01/01/2020;1638
FR-21;GS7 Services non marchands;01/01/2020;1273
FR-21;GS6 Intérim;01/01/2020;200
FR-21;GS3 Commerce;01/01/2020;3234
FR-21;GS4 Hôtellerie-restauration;01/01/2020;1342
FR-21;GS5 Autres services marchands hors intérim;01/01/2020;4950
FR-22;GS2 Construction;01/01/2020;2004
FR-22;GS1 Industrie;01/01/2020;1237
FR-22;GS3 Commerce;01/01/2020;3219
FR-22;GS4 Hôtellerie-restauration;01/01/2020;1393
FR-22;GS6 Intérim;01/01/2020;217
FR-22;GS7 Services non marchands;01/01/2020;1209
FR-22;GS5 Autres services marchands hors intérim;01/01/2020;4556
FR-23;GS4 Hôtellerie-restauration;01/01/2020;200
FR-23;GS7 Services non marchands;01/01/2020;297
FR-23;GS6 Intérim;01/01/2020;21
FR-23;GS5 Autres services marchands hors intérim;01/01/2020;764
FR-23;GS1 Industrie;01/01/2020;248
FR-23;GS2 Construction;01/01/2020;346
FR-23;GS3 Commerce;01/01/2020;603
FR-24;GS6 Intérim;01/01/2020;92
FR-24;GS4 Hôtellerie-restauration;01/01/2020;1146
FR-24;GS3 Commerce;01/01/2020;2569
FR-24;GS2 Construction;01/01/2020;1662
FR-24;GS5 Autres services marchands hors intérim;01/01/2020;3136
FR-24;GS7 Services non marchands;01/01/2020;866
FR-24;GS1 Industrie;01/01/2020;996
FR-25;GS2 Construction;01/01/2020;1432
FR-25;GS1 Industrie;01/01/2020;1336
FR-25;GS5 Autres services marchands hors intérim;01/01/2020;4408
FR-25;GS7 Services non marchands;01/01/2020;1330
FR-25;GS6 Intérim;01/01/2020;212
FR-25;GS4 Hôtellerie-restauration;01/01/2020;1043
FR-25;GS3 Commerce;01/01/2020;2984
FR-26;GS2 Construction;01/01/2020;2078
FR-26;GS5 Autres services marchands hors intérim;01/01/2020;5261
FR-26;GS4 Hôtellerie-restauration;01/01/2020;1346
FR-26;GS6 Intérim;01/01/2020;175
FR-26;GS7 Services non marchands;01/01/2020;1289
FR-26;GS1 Industrie;01/01/2020;1598
FR-26;GS3 Commerce;01/01/2020;3669
FR-27;GS2 Construction;01/01/2020;1891
FR-27;GS5 Autres services marchands hors intérim;01/01/2020;4055
